class_id,predictions_0.5,predictions_0.55,predictions_0.6,predictions_0.65,predictions_0.7,predictions_0.75,predictions_0.8,predictions_0.85,predictions_0.9,predictions_0.95
21947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21950,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21997,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22151,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22217,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22218,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22228,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22241,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22259,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22278,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22285,1.0,1.0,1.0,1.0,1.0,1.0,NULL,NULL,NULL,NULL
22286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22307,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22339,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22360,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22363,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22365,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
22406,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
